Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,1969,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,KITTITAS,37,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,324,
SURVEY,1969,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,OKANOGAN,47,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,200,
SURVEY,1969,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,YAKIMA,77,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,345,
SURVEY,1969,YEAR,,COUNTY,WASHINGTON,53,EAST CENTRAL,50,ADAMS,1,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,450,
SURVEY,1969,YEAR,,COUNTY,WASHINGTON,53,EAST CENTRAL,50,FRANKLIN,21,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,437,
SURVEY,1969,YEAR,,COUNTY,WASHINGTON,53,EAST CENTRAL,50,GRANT,25,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,420,
SURVEY,1969,YEAR,,COUNTY,WASHINGTON,53,NORTHEAST,30,SPOKANE,63,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,275,
SURVEY,1969,YEAR,,COUNTY,WASHINGTON,53,SOUTHEAST,90,WALLA WALLA,71,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,490,
SURVEY,1969,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,CLARK,11,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,280,
SURVEY,1969,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,GRAYS HARBOR,27,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,380,
SURVEY,1969,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,PIERCE,53,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,270,
SURVEY,1969,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,SKAGIT,57,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,340,
SURVEY,1969,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,SNOHOMISH,61,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,380,
SURVEY,1969,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,WHATCOM,73,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,280,
SURVEY,1968,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,BENTON,5,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,346,
SURVEY,1968,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,KITTITAS,37,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,334,
SURVEY,1968,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,OKANOGAN,47,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,250,
SURVEY,1968,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,YAKIMA,77,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,325,
SURVEY,1968,YEAR,,COUNTY,WASHINGTON,53,EAST CENTRAL,50,ADAMS,1,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,415,
SURVEY,1968,YEAR,,COUNTY,WASHINGTON,53,EAST CENTRAL,50,FRANKLIN,21,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,386,
SURVEY,1968,YEAR,,COUNTY,WASHINGTON,53,EAST CENTRAL,50,GRANT,25,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,393,
SURVEY,1968,YEAR,,COUNTY,WASHINGTON,53,NORTHEAST,30,SPOKANE,63,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,220,
SURVEY,1968,YEAR,,COUNTY,WASHINGTON,53,SOUTHEAST,90,WALLA WALLA,71,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,336,
SURVEY,1968,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,CLARK,11,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,250,
SURVEY,1968,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,GRAYS HARBOR,27,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,253,
SURVEY,1968,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,PIERCE,53,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,300,
SURVEY,1968,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,SKAGIT,57,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,350,
SURVEY,1968,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,SNOHOMISH,61,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,361,
SURVEY,1968,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,WHATCOM,73,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,235,
SURVEY,1967,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,BENTON,5,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,290,
SURVEY,1967,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,KITTITAS,37,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,275,
SURVEY,1967,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,OKANOGAN,47,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,200,
SURVEY,1967,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,YAKIMA,77,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,245,
SURVEY,1967,YEAR,,COUNTY,WASHINGTON,53,EAST CENTRAL,50,ADAMS,1,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,368,
SURVEY,1967,YEAR,,COUNTY,WASHINGTON,53,EAST CENTRAL,50,DOUGLAS,17,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,260,
SURVEY,1967,YEAR,,COUNTY,WASHINGTON,53,EAST CENTRAL,50,FRANKLIN,21,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,361,
SURVEY,1967,YEAR,,COUNTY,WASHINGTON,53,EAST CENTRAL,50,GRANT,25,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,366,
SURVEY,1967,YEAR,,COUNTY,WASHINGTON,53,NORTHEAST,30,SPOKANE,63,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,225,
SURVEY,1967,YEAR,,COUNTY,WASHINGTON,53,SOUTHEAST,90,WALLA WALLA,71,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,365,
SURVEY,1967,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,CLARK,11,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,235,
SURVEY,1967,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,COWLITZ,15,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,250,
SURVEY,1967,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,GRAYS HARBOR,27,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,240,
SURVEY,1967,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,KING,33,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,200,
SURVEY,1967,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,PIERCE,53,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,289,
SURVEY,1967,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,SKAGIT,57,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,260,
SURVEY,1967,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,SNOHOMISH,61,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,288,
SURVEY,1967,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,WHATCOM,73,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,210,
SURVEY,1966,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,BENTON,5,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,320,
SURVEY,1966,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,KITTITAS,37,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,310,
SURVEY,1966,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,OKANOGAN,47,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,250,
SURVEY,1966,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,YAKIMA,77,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,277,
SURVEY,1966,YEAR,,COUNTY,WASHINGTON,53,EAST CENTRAL,50,ADAMS,1,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,395,
SURVEY,1966,YEAR,,COUNTY,WASHINGTON,53,EAST CENTRAL,50,DOUGLAS,17,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,260,
SURVEY,1966,YEAR,,COUNTY,WASHINGTON,53,EAST CENTRAL,50,FRANKLIN,21,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,390,
SURVEY,1966,YEAR,,COUNTY,WASHINGTON,53,EAST CENTRAL,50,GRANT,25,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,401,
SURVEY,1966,YEAR,,COUNTY,WASHINGTON,53,NORTHEAST,30,SPOKANE,63,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,200,
SURVEY,1966,YEAR,,COUNTY,WASHINGTON,53,SOUTHEAST,90,WALLA WALLA,71,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,360,
SURVEY,1966,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,CLARK,11,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,260,
SURVEY,1966,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,COWLITZ,15,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,260,
SURVEY,1966,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,GRAYS HARBOR,27,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,254,
SURVEY,1966,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,KING,33,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,240,
SURVEY,1966,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,PIERCE,53,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,300,
SURVEY,1966,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,SKAGIT,57,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,330,
SURVEY,1966,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,SNOHOMISH,61,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,341,
SURVEY,1966,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,WHATCOM,73,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,252,
SURVEY,1965,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,BENTON,5,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,251,
SURVEY,1965,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,KITTITAS,37,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,281,
SURVEY,1965,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,OKANOGAN,47,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,210,
SURVEY,1965,YEAR,,COUNTY,WASHINGTON,53,CENTRAL,20,YAKIMA,77,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,230,
SURVEY,1965,YEAR,,COUNTY,WASHINGTON,53,EAST CENTRAL,50,ADAMS,1,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,394,
SURVEY,1965,YEAR,,COUNTY,WASHINGTON,53,EAST CENTRAL,50,DOUGLAS,17,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,217,
SURVEY,1965,YEAR,,COUNTY,WASHINGTON,53,EAST CENTRAL,50,FRANKLIN,21,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,368,
SURVEY,1965,YEAR,,COUNTY,WASHINGTON,53,EAST CENTRAL,50,GRANT,25,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,377,
SURVEY,1965,YEAR,,COUNTY,WASHINGTON,53,NORTHEAST,30,SPOKANE,63,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,180,
SURVEY,1965,YEAR,,COUNTY,WASHINGTON,53,SOUTHEAST,90,WALLA WALLA,71,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,260,
SURVEY,1965,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,CLARK,11,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,205,
SURVEY,1965,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,COWLITZ,15,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,214,
SURVEY,1965,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,GRAYS HARBOR,27,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,200,
SURVEY,1965,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,KING,33,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,231,
SURVEY,1965,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,PIERCE,53,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,250,
SURVEY,1965,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,SKAGIT,57,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,250,
SURVEY,1965,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,SNOHOMISH,61,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,235,
SURVEY,1965,YEAR,,COUNTY,WASHINGTON,53,WESTERN,10,WHATCOM,73,,,0,,POTATOES,"POTATOES - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,244,
